0.0,0.0,0.0
0.0,1.0,0.0
0.0,2.0,0.0
0.0,3.0,0.0
0.0,4.0,0.0
0.0,5.0,0.0
0.0,6.0,0.0
0.0,7.0,0.0
0.0,8.0,0.0
0.0,9.0,0.0
0.0,10.0,0.0
1.0,0.0,0.0
1.0,1.0,0.31401944894651651
1.0,2.0,0.25541125541125598
1.0,3.0,0.20796829370045861
1.0,4.0,0.15168308702791466
1.0,5.0,0.10192837465564739
1.0,6.0,0.081970564186426412
1.0,7.0,-0.025651634257343854
1.0,8.0,-0.1117340808970763
1.0,9.0,-0.22532253225322521
1.0,10.0,-0.29004994237418441
2.0,0.0,0.0
2.0,1.0,0.30955571590557607
2.0,2.0,0.25191463290105126
2.0,3.0,0.19590138987521447
2.0,4.0,0.14192295902728172
2.0,5.0,0.095499224004138794
2.0,6.0,0.070800929199070689
2.0,7.0,-0.021215242018537542
2.0,8.0,-0.096621221102549101
2.0,9.0,-0.2073595226255586
2.0,10.0,-0.29573377188739419
3.0,0.0,0.0
3.0,1.0,0.31676121712222916
3.0,2.0,0.26699766947005771
3.0,3.0,0.18510158013544048
3.0,4.0,0.15570289029317322
3.0,5.0,0.10858197477699144
3.0,6.0,0.066394279877425924
3.0,7.0,-0.022249190938511288
3.0,8.0,-0.13583441138421651
3.0,9.0,-0.21401085347804616
3.0,10.0,-0.29618599289076791
4.0,0.0,0.0
4.0,1.0,0.31059832550541439
4.0,2.0,0.25953810153626949
4.0,3.0,0.18728061119141057
4.0,4.0,0.15027679919476605
4.0,5.0,0.10948151208427993
4.0,6.0,0.07302844046254825
4.0,7.0,-0.033150882990808768
4.0,8.0,-0.12369057211925881
4.0,9.0,-0.21096921096921037
4.0,10.0,-0.29489766503314957
5.0,0.0,0.0
5.0,1.0,0.3245587184981123
5.0,2.0,0.26512562814070317
5.0,3.0,0.20290447944364898
5.0,4.0,0.15093563643841265
5.0,5.0,0.12197108531867258
5.0,6.0,0.076301894606066539
5.0,7.0,-0.024790083966413391
5.0,8.0,-0.12018230456752202
5.0,9.0,-0.21429280397022307
5.0,10.0,-0.28284447797793061
6.0,0.0,0.0
6.0,1.0,0.31856011230321796
6.0,2.0,0.27898294823933001
6.0,3.0,0.20788420080073985
6.0,4.0,0.1571123103553613
6.0,5.0,0.1120080726538846
6.0,6.0,0.088439542483659983
6.0,7.0,-0.017686521650742096
6.0,8.0,-0.11424404472532773
6.0,9.0,-0.18604195255832193
6.0,10.0,-0.29633429717377258
7.0,0.0,0.0
7.0,1.0,0.30615905919872427
7.0,2.0,0.2636530987932108
7.0,3.0,0.20504926108374397
7.0,4.0,0.15270935960591109
7.0,5.0,0.11876699909338113
7.0,6.0,0.051903828294293866
7.0,7.0,-0.051016260162601607
7.0,8.0,-0.12207425343018569
7.0,9.0,-0.20388153239664342
7.0,10.0,-0.31441717791410884
8.0,0.0,0.0
8.0,1.0,0.31020239570425268
8.0,2.0,0.24477071600965397
8.0,3.0,0.20370924319473543
8.0,4.0,0.15045668975208276
8.0,5.0,0.095634517766497423
8.0,6.0,0.081282316442606029
8.0,7.0,-0.02373977169411056
8.0,8.0,-0.10936425272673694
8.0,9.0,-0.21297490328340454
8.0,10.0,-0.28651468315301365
9.0,0.0,0.0
9.0,1.0,0.30239099859353064
9.0,2.0,0.23798697943577571
9.0,3.0,0.19154078549848977
9.0,4.0,0.14414138318520878
9.0,5.0,0.08848582022246694
9.0,6.0,0.062354724608387993
9.0,7.0,-0.0072173215717722724
9.0,8.0,-0.12863959489726365
9.0,9.0,-0.21097129374754267
9.0,10.0,-0.23510046543308
10.0,0.0,0.0
10.0,1.0,0.31318625969577862
10.0,2.0,0.24740919609618719
10.0,3.0,0.20158022690437513
10.0,4.0,0.16948980626838459
10.0,5.0,0.12955021442106274
10.0,6.0,0.051882413615265667
10.0,7.0,-0.035155860970022823
10.0,8.0,-0.014645512038166981
10.0,9.0,-0.12268957937855925
10.0,10.0,-0.16517297870290087
11.0,0.0,0.0
11.0,1.0,0.41052631578947391
11.0,2.0,0.32240437158469931
11.0,3.0,0.097560975609756101
11.0,4.0,0.17194570135746606
11.0,5.0,0.14503816793893123
11.0,6.0,-0.020942408376963376
11.0,7.0,0.03791469194312793
11.0,8.0,0.068123393316195241
11.0,9.0,-0.028636884306987378
11.0,10.0,-0.096225018504811438
12.0,0.0,0.0
12.0,1.0,0.44910179640718551
12.0,2.0,0.27108433734939757
12.0,3.0,0.23076923076923084
12.0,4.0,0.15328467153284675
12.0,5.0,0.11578947368421064
12.0,6.0,0.1322751322751323
12.0,7.0,-0.1341463414634147
12.0,8.0,0.030259365994236356
12.0,9.0,-0.15045592705167166
12.0,10.0,-0.1710213776722091
13.0,0.0,0.0
13.0,1.0,0.34999999999999998
13.0,2.0,0.27272727272727249
13.0,3.0,0.13286713286713289
13.0,4.0,0.045454545454545463
13.0,5.0,0.1523178807947019
13.0,6.0,0.054187192118226604
13.0,7.0,0.0053475935828877002
13.0,8.0,-0.081043956043955923
13.0,9.0,-0.19899874843554446
13.0,10.0,-0.18226950354609936
14.0,0.0,0.0
14.0,1.0,0.32824427480916019
14.0,2.0,0.29687500000000011
14.0,3.0,0.22388059701492538
14.0,4.0,0.11888111888111888
14.0,5.0,0.12574850299401202
14.0,6.0,0.014285714285714322
14.0,7.0,-0.011627906976744169
14.0,8.0,-0.15601023017902815
14.0,9.0,-0.20863309352517975
14.0,10.0,-0.27759197324414731
15.0,0.0,0.0
15.0,1.0,0.36842105263157887
15.0,2.0,0.24561403508771937
15.0,3.0,0.18181818181818171
15.0,4.0,0.13924050632911389
15.0,5.0,0.023255813953488427
15.0,6.0,0.19696969696969696
15.0,7.0,0.125
15.0,8.0,-0.10906701708278579
15.0,9.0,-0.19904648390941584
15.0,10.0,-0.31723675385647232
16.0,0.0,0.0
16.0,1.0,0.26530612244897955
16.0,2.0,0.24999999999999989
16.0,3.0,0.058823529411764726
16.0,4.0,0.17391304347826086
16.0,5.0,0.10416666666666669
16.0,6.0,-0.023999999999999966
16.0,7.0,0.072463768115942004
16.0,8.0,-0.034293552812071373
16.0,9.0,-0.19226118500604586
16.0,10.0,-0.27428949107732992
17.0,0.0,0.0
17.0,1.0,0.1538461538461538
17.0,2.0,0.17910447761194032
17.0,3.0,0.34951456310679613
17.0,4.0,0.19148936170212766
17.0,5.0,0.19101123595505615
17.0,6.0,0.14285714285714288
17.0,7.0,0.12359550561797752
17.0,8.0,0.061307901907356889
17.0,9.0,-0.051948051948051958
17.0,10.0,-0.12063953488372085
18.0,0.0,0.0
18.0,1.0,0.60655737704918022
18.0,2.0,0.47761194029850729
18.0,3.0,0.58620689655172409
18.0,4.0,0.3108108108108108
18.0,5.0,0.44615384615384612
18.0,6.0,0.45454545454545464
18.0,7.0,0.38834951456310679
18.0,8.0,0.36897590361445792
18.0,9.0,0.27573062261753534
18.0,10.0,0.13347022587268978
19.0,0.0,0.0
19.0,1.0,0.90740740740740733
19.0,2.0,0.7599999999999999
19.0,3.0,0.49999999999999994
19.0,4.0,0.60714285714285687
19.0,5.0,0.86363636363636342
19.0,6.0,0.49999999999999994
19.0,7.0,0.61842105263157876
19.0,8.0,0.6098654708520187
19.0,9.0,0.62876712328767093
19.0,10.0,0.46560111188325187
20.0,0.0,0.0
20.0,1.0,1.0
20.0,2.0,0.95652173913043481
20.0,3.0,0.92499999999999982
20.0,4.0,0.75925925925925919
20.0,5.0,0.73684210526315796
20.0,6.0,0.90196078431372506
20.0,7.0,0.76595744680851063
20.0,8.0,0.78184480234260656
20.0,9.0,0.77936507936507915
20.0,10.0,0.73426573426573472
21.0,0.0,0.0
21.0,1.0,0.89999999999999991
21.0,2.0,0.9285714285714286
21.0,3.0,0.88888888888888862
21.0,4.0,0.96296296296296291
21.0,5.0,0.89473684210526294
21.0,6.0,0.87878787878787856
21.0,7.0,1.0
21.0,8.0,0.93877551020408112
21.0,9.0,0.94285714285714273
21.0,10.0,0.94833948339483376
